issuer_name,cusip,isin,figi,meeting_date,date_parsed_w_certainty,vote_description,other_vote_description,vote_source,management_recommendation,how_voted,shares_voted,total_shares_voted,shares_on_loan,vote_manager,vote_series,vote_other_info,accession,date_recorded,order_recorded,filer_cik,filer_name,fund_id,fund_id_type
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Ratification of independent registered public accounting firm,,ISSUER,FOR,FOR,18131.0,18131.0,0.0,,S000068793,,0001438934-24-000150,2024-09-18,12,0001668512,Guardian Variable Products Trust,S000068793,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Ratification of independent registered public accounting firm,,ISSUER,FOR,FOR,44251.0,44251.0,0.0,,S000054042,,0001438934-24-000150,2024-09-18,12,0001668512,Guardian Variable Products Trust,S000054042,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Ratification of independent registered public accounting firm,,ISSUER,FOR,FOR,24472.0,24472.0,0.0,,S000070434,,0001438934-24-000150,2024-09-18,12,0001668512,Guardian Variable Products Trust,S000070434,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Ratification of independent registered public accounting firm,,ISSUER,FOR,FOR,27267.0,27267.0,0.0,,S000054045,,0001438934-24-000150,2024-09-18,12,0001668512,Guardian Variable Products Trust,S000054045,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Ratification of independent registered public accounting firm,,ISSUER,FOR,FOR,30203.0,30203.0,0.0,,S000054044,,0001438934-24-000150,2024-09-18,12,0001668512,Guardian Variable Products Trust,S000054044,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Independent board chairman,,SECURITY HOLDER,FOR,AGAINST,44251.0,44251.0,0.0,,S000054042,,0001438934-24-000150,2024-09-18,13,0001668512,Guardian Variable Products Trust,S000054042,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Independent board chairman,,SECURITY HOLDER,FOR,AGAINST,24472.0,24472.0,0.0,,S000070434,,0001438934-24-000150,2024-09-18,13,0001668512,Guardian Variable Products Trust,S000070434,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Independent board chairman,,SECURITY HOLDER,FOR,AGAINST,10965.0,10965.0,0.0,,S000068790,,0001438934-24-000150,2024-09-18,13,0001668512,Guardian Variable Products Trust,S000068790,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Independent board chairman,,SECURITY HOLDER,FOR,AGAINST,18131.0,18131.0,0.0,,S000068793,,0001438934-24-000150,2024-09-18,13,0001668512,Guardian Variable Products Trust,S000068793,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Independent board chairman,,SECURITY HOLDER,FOR,AGAINST,27267.0,27267.0,0.0,,S000054045,,0001438934-24-000150,2024-09-18,13,0001668512,Guardian Variable Products Trust,S000054045,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Independent board chairman,,SECURITY HOLDER,AGAINST,FOR,30203.0,30203.0,0.0,,S000054044,,0001438934-24-000150,2024-09-18,13,0001668512,Guardian Variable Products Trust,S000054044,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Independent board chairman,,SECURITY HOLDER,FOR,AGAINST,15708.0,15708.0,0.0,,S000068789,,0001438934-24-000150,2024-09-18,13,0001668512,Guardian Variable Products Trust,S000068789,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Humanitarian risks due to climate change policies,,SECURITY HOLDER,FOR,AGAINST,27267.0,27267.0,0.0,,S000054045,,0001438934-24-000150,2024-09-18,14,0001668512,Guardian Variable Products Trust,S000054045,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Humanitarian risks due to climate change policies,,SECURITY HOLDER,FOR,AGAINST,24472.0,24472.0,0.0,,S000070434,,0001438934-24-000150,2024-09-18,14,0001668512,Guardian Variable Products Trust,S000070434,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Humanitarian risks due to climate change policies,,SECURITY HOLDER,FOR,AGAINST,15708.0,15708.0,0.0,,S000068789,,0001438934-24-000150,2024-09-18,14,0001668512,Guardian Variable Products Trust,S000068789,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Humanitarian risks due to climate change policies,,SECURITY HOLDER,FOR,AGAINST,10965.0,10965.0,0.0,,S000068790,,0001438934-24-000150,2024-09-18,14,0001668512,Guardian Variable Products Trust,S000068790,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Humanitarian risks due to climate change policies,,SECURITY HOLDER,FOR,AGAINST,44251.0,44251.0,0.0,,S000054042,,0001438934-24-000150,2024-09-18,14,0001668512,Guardian Variable Products Trust,S000054042,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Humanitarian risks due to climate change policies,,SECURITY HOLDER,FOR,AGAINST,30203.0,30203.0,0.0,,S000054044,,0001438934-24-000150,2024-09-18,14,0001668512,Guardian Variable Products Trust,S000054044,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Humanitarian risks due to climate change policies,,SECURITY HOLDER,FOR,AGAINST,18131.0,18131.0,0.0,,S000068793,,0001438934-24-000150,2024-09-18,14,0001668512,Guardian Variable Products Trust,S000068793,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Indigenous peoples' rights indicators,,SECURITY HOLDER,FOR,AGAINST,24472.0,24472.0,0.0,,S000070434,,0001438934-24-000150,2024-09-18,15,0001668512,Guardian Variable Products Trust,S000070434,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Indigenous peoples' rights indicators,,SECURITY HOLDER,FOR,AGAINST,44251.0,44251.0,0.0,,S000054042,,0001438934-24-000150,2024-09-18,15,0001668512,Guardian Variable Products Trust,S000054042,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Indigenous peoples' rights indicators,,SECURITY HOLDER,FOR,AGAINST,30203.0,30203.0,0.0,,S000054044,,0001438934-24-000150,2024-09-18,15,0001668512,Guardian Variable Products Trust,S000054044,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Indigenous peoples' rights indicators,,SECURITY HOLDER,FOR,AGAINST,18131.0,18131.0,0.0,,S000068793,,0001438934-24-000150,2024-09-18,15,0001668512,Guardian Variable Products Trust,S000068793,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Indigenous peoples' rights indicators,,SECURITY HOLDER,FOR,AGAINST,27267.0,27267.0,0.0,,S000054045,,0001438934-24-000150,2024-09-18,15,0001668512,Guardian Variable Products Trust,S000054045,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Indigenous peoples' rights indicators,,SECURITY HOLDER,FOR,AGAINST,10965.0,10965.0,0.0,,S000068790,,0001438934-24-000150,2024-09-18,15,0001668512,Guardian Variable Products Trust,S000068790,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Indigenous peoples' rights indicators,,SECURITY HOLDER,FOR,AGAINST,15708.0,15708.0,0.0,,S000068789,,0001438934-24-000150,2024-09-18,15,0001668512,Guardian Variable Products Trust,S000068789,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proxy voting alignment,,SECURITY HOLDER,FOR,AGAINST,30203.0,30203.0,0.0,,S000054044,,0001438934-24-000150,2024-09-18,16,0001668512,Guardian Variable Products Trust,S000054044,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proxy voting alignment,,SECURITY HOLDER,FOR,AGAINST,44251.0,44251.0,0.0,,S000054042,,0001438934-24-000150,2024-09-18,16,0001668512,Guardian Variable Products Trust,S000054042,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proxy voting alignment,,SECURITY HOLDER,FOR,AGAINST,27267.0,27267.0,0.0,,S000054045,,0001438934-24-000150,2024-09-18,16,0001668512,Guardian Variable Products Trust,S000054045,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proxy voting alignment,,SECURITY HOLDER,FOR,AGAINST,10965.0,10965.0,0.0,,S000068790,,0001438934-24-000150,2024-09-18,16,0001668512,Guardian Variable Products Trust,S000068790,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proxy voting alignment,,SECURITY HOLDER,FOR,AGAINST,24472.0,24472.0,0.0,,S000070434,,0001438934-24-000150,2024-09-18,16,0001668512,Guardian Variable Products Trust,S000070434,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proxy voting alignment,,SECURITY HOLDER,FOR,AGAINST,15708.0,15708.0,0.0,,S000068789,,0001438934-24-000150,2024-09-18,16,0001668512,Guardian Variable Products Trust,S000068789,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proxy voting alignment,,SECURITY HOLDER,FOR,AGAINST,18131.0,18131.0,0.0,,S000068793,,0001438934-24-000150,2024-09-18,16,0001668512,Guardian Variable Products Trust,S000068793,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on due diligence in conflict-affected and high-risk areas,,SECURITY HOLDER,FOR,AGAINST,27267.0,27267.0,0.0,,S000054045,,0001438934-24-000150,2024-09-18,17,0001668512,Guardian Variable Products Trust,S000054045,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on due diligence in conflict-affected and high-risk areas,,SECURITY HOLDER,FOR,AGAINST,24472.0,24472.0,0.0,,S000070434,,0001438934-24-000150,2024-09-18,17,0001668512,Guardian Variable Products Trust,S000070434,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on due diligence in conflict-affected and high-risk areas,,SECURITY HOLDER,FOR,AGAINST,18131.0,18131.0,0.0,,S000068793,,0001438934-24-000150,2024-09-18,17,0001668512,Guardian Variable Products Trust,S000068793,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on due diligence in conflict-affected and high-risk areas,,SECURITY HOLDER,FOR,AGAINST,30203.0,30203.0,0.0,,S000054044,,0001438934-24-000150,2024-09-18,17,0001668512,Guardian Variable Products Trust,S000054044,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on due diligence in conflict-affected and high-risk areas,,SECURITY HOLDER,FOR,AGAINST,10965.0,10965.0,0.0,,S000068790,,0001438934-24-000150,2024-09-18,17,0001668512,Guardian Variable Products Trust,S000068790,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on due diligence in conflict-affected and high-risk areas,,SECURITY HOLDER,FOR,AGAINST,15708.0,15708.0,0.0,,S000068789,,0001438934-24-000150,2024-09-18,17,0001668512,Guardian Variable Products Trust,S000068789,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on due diligence in conflict-affected and high-risk areas,,SECURITY HOLDER,FOR,AGAINST,44251.0,44251.0,0.0,,S000054042,,0001438934-24-000150,2024-09-18,17,0001668512,Guardian Variable Products Trust,S000054042,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Shareholder opportunity to vote on excessive golden parachutes,,SECURITY HOLDER,FOR,AGAINST,27267.0,27267.0,0.0,,S000054045,,0001438934-24-000150,2024-09-18,18,0001668512,Guardian Variable Products Trust,S000054045,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Shareholder opportunity to vote on excessive golden parachutes,,SECURITY HOLDER,FOR,AGAINST,44251.0,44251.0,0.0,,S000054042,,0001438934-24-000150,2024-09-18,18,0001668512,Guardian Variable Products Trust,S000054042,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Shareholder opportunity to vote on excessive golden parachutes,,SECURITY HOLDER,FOR,AGAINST,18131.0,18131.0,0.0,,S000068793,,0001438934-24-000150,2024-09-18,18,0001668512,Guardian Variable Products Trust,S000068793,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Shareholder opportunity to vote on excessive golden parachutes,,SECURITY HOLDER,FOR,AGAINST,30203.0,30203.0,0.0,,S000054044,,0001438934-24-000150,2024-09-18,18,0001668512,Guardian Variable Products Trust,S000054044,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Shareholder opportunity to vote on excessive golden parachutes,,SECURITY HOLDER,FOR,AGAINST,24472.0,24472.0,0.0,,S000070434,,0001438934-24-000150,2024-09-18,18,0001668512,Guardian Variable Products Trust,S000070434,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Shareholder opportunity to vote on excessive golden parachutes,,SECURITY HOLDER,FOR,AGAINST,15708.0,15708.0,0.0,,S000068789,,0001438934-24-000150,2024-09-18,18,0001668512,Guardian Variable Products Trust,S000068789,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Shareholder opportunity to vote on excessive golden parachutes,,SECURITY HOLDER,FOR,AGAINST,10965.0,10965.0,0.0,,S000068790,,0001438934-24-000150,2024-09-18,18,0001668512,Guardian Variable Products Trust,S000068790,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proposal Withdrawn,,SECURITY HOLDER,FOR,AGAINST,18131.0,18131.0,0.0,,S000068793,,0001438934-24-000150,2024-09-18,19,0001668512,Guardian Variable Products Trust,S000068793,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proposal Withdrawn,,SECURITY HOLDER,FOR,AGAINST,24472.0,24472.0,0.0,,S000070434,,0001438934-24-000150,2024-09-18,19,0001668512,Guardian Variable Products Trust,S000070434,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proposal Withdrawn,,SECURITY HOLDER,FOR,AGAINST,10965.0,10965.0,0.0,,S000068790,,0001438934-24-000150,2024-09-18,19,0001668512,Guardian Variable Products Trust,S000068790,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proposal Withdrawn,,SECURITY HOLDER,FOR,AGAINST,15708.0,15708.0,0.0,,S000068789,,0001438934-24-000150,2024-09-18,19,0001668512,Guardian Variable Products Trust,S000068789,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proposal Withdrawn,,SECURITY HOLDER,FOR,AGAINST,30203.0,30203.0,0.0,,S000054044,,0001438934-24-000150,2024-09-18,19,0001668512,Guardian Variable Products Trust,S000054044,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proposal Withdrawn,,SECURITY HOLDER,FOR,AGAINST,44251.0,44251.0,0.0,,S000054042,,0001438934-24-000150,2024-09-18,19,0001668512,Guardian Variable Products Trust,S000054042,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proposal Withdrawn,,SECURITY HOLDER,FOR,AGAINST,27267.0,27267.0,0.0,,S000054045,,0001438934-24-000150,2024-09-18,19,0001668512,Guardian Variable Products Trust,S000054045,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,300.0,300.0,0.0,,,,0001438934-24-000152,2024-09-18,0,0001668155,"Edmonds Duncan Registered Investment Advisors, LLC",0001668155,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Linda B. Bammann,,ISSUER,FOR,FOR,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,0,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Stephen B. Burke,,ISSUER,FOR,FOR,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,1,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Todd A. Combs,,ISSUER,FOR,FOR,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,2,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Alicia Boler Davis,,ISSUER,FOR,FOR,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,3,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors James Dimon,,ISSUER,FOR,FOR,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,4,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Alex Gorsky,,ISSUER,FOR,FOR,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,5,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Mellody Hobson,,ISSUER,FOR,FOR,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,6,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Phebe N. Novakovic,,ISSUER,FOR,FOR,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,7,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Virginia M. Rometty,,ISSUER,FOR,FOR,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,8,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Mark A. Weinberger,,ISSUER,FOR,FOR,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,9,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,10,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,"Approval of amended and restated long-term incentive plan effective May 21, 2024",,ISSUER,FOR,FOR,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,11,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Ratification of independent registered public accounting firm,,ISSUER,FOR,FOR,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,12,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Independent board chairman,,SECURITY HOLDER,FOR,AGAINST,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,13,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Humanitarian risks due to climate change policies,,SECURITY HOLDER,FOR,AGAINST,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,14,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Indigenous peoples' rights indicators,,SECURITY HOLDER,AGAINST,FOR,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,15,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proxy voting alignment,,SECURITY HOLDER,FOR,AGAINST,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,16,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on due diligence in conflict-affected and high-risk areas,,SECURITY HOLDER,FOR,AGAINST,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,17,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Shareholder opportunity to vote on excessive golden parachutes,,SECURITY HOLDER,AGAINST,FOR,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,18,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proposal Withdrawn,,SECURITY HOLDER,FOR,AGAINST,43555.0,43555.0,0.0,,S000050077,,0001438934-24-000154,2024-09-18,19,0001478482,John Hancock Exchange-Traded Fund Trust,S000050077,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Linda B. Bammann,,ISSUER,FOR,FOR,27400.0,27400.0,0.0,,S000019981,,0001438934-24-000163,2024-09-18,0,0000732697,ULTRA SERIES FUND,S000019981,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Stephen B. Burke,,ISSUER,FOR,FOR,27400.0,27400.0,0.0,,S000019981,,0001438934-24-000163,2024-09-18,1,0000732697,ULTRA SERIES FUND,S000019981,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Todd A. Combs,,ISSUER,AGAINST,AGAINST,27400.0,27400.0,0.0,,S000019981,,0001438934-24-000163,2024-09-18,2,0000732697,ULTRA SERIES FUND,S000019981,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Alicia Boler Davis,,ISSUER,FOR,FOR,27400.0,27400.0,0.0,,S000019981,,0001438934-24-000163,2024-09-18,3,0000732697,ULTRA SERIES FUND,S000019981,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors James Dimon,,ISSUER,FOR,FOR,27400.0,27400.0,0.0,,S000019981,,0001438934-24-000163,2024-09-18,4,0000732697,ULTRA SERIES FUND,S000019981,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Alex Gorsky,,ISSUER,FOR,FOR,27400.0,27400.0,0.0,,S000019981,,0001438934-24-000163,2024-09-18,5,0000732697,ULTRA SERIES FUND,S000019981,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Mellody Hobson,,ISSUER,FOR,FOR,27400.0,27400.0,0.0,,S000019981,,0001438934-24-000163,2024-09-18,6,0000732697,ULTRA SERIES FUND,S000019981,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Phebe N. Novakovic,,ISSUER,FOR,FOR,27400.0,27400.0,0.0,,S000019981,,0001438934-24-000163,2024-09-18,7,0000732697,ULTRA SERIES FUND,S000019981,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Virginia M. Rometty,,ISSUER,FOR,FOR,27400.0,27400.0,0.0,,S000019981,,0001438934-24-000163,2024-09-18,8,0000732697,ULTRA SERIES FUND,S000019981,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of directors Mark A. Weinberger,,ISSUER,FOR,FOR,27400.0,27400.0,0.0,,S000019981,,0001438934-24-000163,2024-09-18,9,0000732697,ULTRA SERIES FUND,S000019981,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,27400.0,27400.0,0.0,,S000019981,,0001438934-24-000163,2024-09-18,10,0000732697,ULTRA SERIES FUND,S000019981,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,"Approval of amended and restated long-term incentive plan effective May 21, 2024",,ISSUER,FOR,FOR,27400.0,27400.0,0.0,,S000019981,,0001438934-24-000163,2024-09-18,11,0000732697,ULTRA SERIES FUND,S000019981,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Ratification of independent registered public accounting firm,,ISSUER,FOR,FOR,27400.0,27400.0,0.0,,S000019981,,0001438934-24-000163,2024-09-18,12,0000732697,ULTRA SERIES FUND,S000019981,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Independent board chairman,,ISSUER,AGAINST,FOR,27400.0,27400.0,0.0,,S000019981,,0001438934-24-000163,2024-09-18,13,0000732697,ULTRA SERIES FUND,S000019981,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Humanitarian risks due to climate change policies,,ISSUER,FOR,AGAINST,27400.0,27400.0,0.0,,S000019981,,0001438934-24-000163,2024-09-18,14,0000732697,ULTRA SERIES FUND,S000019981,vote_series
